64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64
64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64
64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64
64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64
64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64
64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64
64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64
64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	63	62	62	62	62	62	62	62	62	62	62	62	62	62	62	62	62	62	62	62	62	62	62	62	62	62	62	62	62	62	62	62	62	62	62	62	62	62	62	62	62	62	62	62	62	62	62	62	62	62	62	62	62	62	62	62	62	62	62	63	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64
64	64	64	64	64	64	64	64	64	64	64	64	64	64	63	62	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	62	63	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64
64	64	64	64	64	64	64	64	64	64	64	64	64	63	62	61	57	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	58	61	62	63	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64
64	64	64	64	64	64	64	64	64	64	64	64	63	62	61	57	34	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	35	58	61	62	63	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64
64	64	64	64	64	64	64	64	64	64	64	64	63	62	61	56	33	23	43	38	38	38	38	38	38	38	38	38	38	44	28	28	28	28	28	28	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	28	28	28	28	28	43	38	38	38	38	44	23	31	54	61	62	63	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64
64	64	64	64	64	64	64	64	64	64	64	64	63	62	61	56	33	43	34	30	30	30	30	30	30	30	30	30	30	35	44	28	28	28	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	28	28	43	34	30	30	30	30	35	44	31	54	61	62	63	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64
64	64	64	64	64	64	64	64	64	64	64	64	63	62	61	56	33	42	33	23	23	23	23	23	23	23	23	23	23	31	39	28	28	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	28	42	33	23	23	23	23	31	39	31	54	61	62	63	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64
64	64	64	64	64	64	64	64	64	64	64	64	63	62	61	56	33	42	33	23	23	23	23	23	23	23	23	23	23	31	39	28	28	23	23	15	11	11	11	16	23	23	23	23	23	43	38	38	38	38	38	38	38	38	38	44	23	23	23	23	23	23	23	23	28	42	33	23	23	23	23	31	39	31	54	61	62	63	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64
64	64	64	64	64	64	64	64	64	64	64	64	63	62	61	56	33	42	33	23	23	23	23	23	23	23	23	23	23	31	39	28	28	23	15	21	10	10	10	22	16	23	23	23	43	34	30	30	30	30	30	30	30	30	30	35	44	23	23	23	23	23	23	23	28	42	33	23	23	23	23	31	39	31	54	61	62	63	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64
64	64	64	64	64	64	64	64	64	64	64	64	63	62	61	56	33	42	33	23	23	23	23	23	23	23	23	23	23	31	39	28	23	23	14	10	10	10	10	10	12	23	23	23	42	33	23	23	23	23	23	23	23	23	23	31	39	23	23	23	23	23	23	28	28	42	33	23	23	23	23	31	39	31	54	61	61	62	63	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64
64	64	64	64	64	64	64	64	64	64	64	64	63	62	61	56	33	42	33	23	23	23	23	23	23	23	23	23	23	31	39	28	23	15	21	10	10	10	10	10	12	23	23	23	42	33	23	23	23	23	23	23	23	23	23	31	39	28	23	23	23	23	23	28	28	42	33	23	23	23	23	31	39	31	45	53	58	61	62	63	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64
64	64	64	64	64	64	64	64	64	64	64	64	63	62	61	56	33	42	33	23	23	23	23	23	23	23	23	23	23	31	39	28	23	14	10	10	10	10	10	10	12	23	23	28	42	33	23	23	23	23	23	23	23	23	23	31	39	28	23	23	23	23	23	28	28	42	33	23	23	23	23	31	39	50	30	30	35	58	61	62	63	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64
64	64	64	64	64	64	64	64	64	64	64	64	63	62	61	56	33	42	33	23	23	23	23	23	23	23	23	23	23	31	39	28	23	14	10	10	10	10	10	10	12	23	23	28	42	33	23	23	23	23	23	23	23	23	23	31	39	28	28	23	23	23	28	28	28	42	33	23	23	23	23	31	45	38	44	23	31	54	61	62	63	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64
64	64	64	64	64	64	64	64	64	64	64	64	63	62	61	56	33	42	33	23	23	23	23	23	23	23	23	23	23	31	39	28	23	18	20	10	10	10	10	19	17	23	23	28	42	33	23	23	23	23	23	23	23	23	23	31	39	28	28	28	28	28	28	28	28	42	33	23	23	23	23	50	30	30	35	44	31	54	61	62	63	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64
64	64	64	64	64	64	64	64	64	64	64	64	63	62	61	56	33	42	33	23	23	23	23	23	23	23	23	23	23	31	39	28	23	23	14	10	10	10	19	17	23	23	23	28	42	33	23	23	23	23	23	23	23	23	23	31	45	38	38	38	38	38	38	38	38	47	33	23	23	23	23	23	23	23	31	39	31	54	61	62	63	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64
64	64	64	64	64	64	64	64	64	64	64	64	63	62	61	56	33	42	33	23	23	23	23	23	23	23	23	23	23	31	39	28	23	23	14	10	10	10	12	23	23	23	28	28	42	33	23	23	23	23	23	23	23	23	23	50	30	30	30	30	30	30	30	30	30	30	49	23	23	23	23	23	23	23	31	39	31	54	61	62	63	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64
64	64	64	64	64	64	64	64	64	64	64	64	63	62	61	56	33	42	33	23	23	23	23	23	23	23	23	23	23	31	39	28	28	23	18	20	10	10	12	23	23	23	28	28	42	33	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	31	39	31	54	61	62	63	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64
64	64	64	64	64	64	64	64	64	64	64	64	63	62	61	56	33	42	37	32	32	32	52	23	23	23	23	23	23	31	39	28	28	23	23	18	20	10	12	23	23	28	28	28	42	33	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	31	39	31	54	61	62	63	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64
64	64	64	64	64	64	64	64	64	64	64	64	63	62	61	56	33	48	47	40	40	40	37	52	23	23	23	23	23	31	39	28	28	23	23	23	14	10	12	23	43	38	38	38	47	33	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	31	39	31	54	61	62	63	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64
64	64	64	64	64	64	64	64	64	64	64	64	63	62	61	56	33	28	48	41	41	41	47	37	52	23	23	23	23	31	39	28	28	28	23	23	14	10	12	43	34	30	30	30	30	49	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	31	39	31	54	61	62	63	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64
64	64	64	64	64	64	64	64	64	64	64	64	63	62	61	56	33	28	28	28	28	28	48	47	33	23	23	23	23	31	45	38	38	38	44	23	14	10	12	42	33	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	31	39	31	54	61	62	63	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64
64	64	64	64	64	64	64	64	64	64	64	64	63	62	61	56	33	28	28	28	28	28	28	42	33	23	23	23	23	50	30	30	30	30	35	44	14	10	12	42	33	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	31	39	31	54	61	62	63	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64
64	64	64	64	64	64	64	64	64	64	64	64	63	62	61	56	33	28	28	66	23	28	28	42	33	23	23	23	23	23	23	23	23	23	31	39	14	10	12	42	33	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	31	39	31	54	61	62	63	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64
64	64	64	64	64	64	64	64	64	64	64	64	63	62	61	56	33	28	28	23	23	23	28	42	33	23	23	23	23	23	23	23	23	23	31	39	14	10	12	42	33	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	31	39	31	54	61	62	63	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64
64	64	64	64	64	64	64	64	64	64	64	64	63	62	61	56	33	28	23	23	23	23	28	42	33	23	23	23	23	23	23	23	23	23	31	39	14	10	12	42	33	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	51	32	32	32	32	32	32	52	23	23	23	23	23	23	23	31	39	31	54	61	62	63	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64
64	64	64	64	64	64	64	64	64	64	64	64	63	62	61	56	33	28	23	23	23	23	28	42	33	23	23	23	23	23	23	23	23	23	31	39	14	10	12	42	33	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	51	36	40	40	40	40	40	40	37	52	23	23	23	23	23	23	31	39	31	54	61	62	63	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64
64	64	64	64	64	64	64	64	64	64	64	64	63	62	61	56	33	28	23	15	16	23	23	42	37	32	32	32	32	32	32	32	32	32	36	39	14	10	12	42	33	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	51	36	45	41	41	41	41	41	41	47	37	52	23	23	23	23	23	31	39	31	54	61	62	63	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64
64	64	64	64	64	64	64	64	64	64	64	64	63	62	61	56	33	28	23	14	12	23	23	48	47	40	40	40	40	40	40	40	40	40	45	46	14	10	12	42	33	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	31	45	46	28	28	23	23	23	28	48	47	33	23	23	23	23	23	31	39	31	54	61	62	63	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64
64	64	64	64	64	64	64	64	64	64	64	64	63	62	61	56	33	28	28	14	12	23	23	23	48	41	41	41	41	41	41	41	41	41	46	23	14	10	12	42	33	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	31	39	28	28	23	23	23	23	23	28	42	37	32	32	32	32	32	36	39	31	54	61	62	63	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64
64	64	64	64	64	64	64	64	64	64	64	64	63	62	61	56	33	28	28	14	12	23	23	23	23	28	28	28	28	28	28	28	23	23	23	23	14	10	12	42	33	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	31	39	28	23	23	23	23	23	23	28	48	47	40	40	133	134	40	45	46	50	35	58	61	62	63	64	64	64	64	64	64	64	64	64	64	64	64	64	64
64	64	64	64	64	64	64	64	64	64	64	64	63	62	61	56	33	28	23	14	22	16	23	23	23	23	23	23	23	23	23	23	23	23	23	15	21	10	12	42	33	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	31	39	28	23	23	23	23	23	23	28	28	48	41	41	131	132	41	46	28	28	50	35	58	61	62	63	64	64	64	64	64	64	64	64	64	64	64	64	64
64	64	64	64	64	64	64	64	64	64	64	64	63	62	61	56	33	28	23	14	10	22	11	11	11	11	11	11	11	11	11	11	11	11	11	21	10	10	12	42	33	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	31	39	23	23	23	23	23	23	28	28	28	28	28	28	14	10	12	28	28	28	28	50	35	58	61	62	63	64	64	64	64	64	64	64	64	64	64	64	64
64	64	64	64	64	64	64	64	64	64	64	64	63	62	61	56	33	28	23	18	13	20	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	19	17	42	33	23	23	23	23	23	23	23	51	32	32	32	32	32	32	32	32	36	39	23	23	23	23	28	28	28	28	28	28	28	28	14	10	12	23	28	28	28	28	31	54	61	62	63	64	64	64	64	64	64	64	64	64	64	64	64
64	64	64	64	64	64	64	64	64	64	64	64	63	62	61	56	33	28	28	23	23	18	13	13	13	13	13	13	13	13	13	13	13	13	20	10	19	17	28	42	33	23	23	23	23	23	23	51	36	40	40	40	40	40	40	40	40	45	46	23	23	23	28	28	28	28	28	28	28	28	23	14	10	12	23	28	28	28	28	31	54	61	62	63	64	64	64	64	64	64	64	64	64	64	64	64
64	64	64	64	64	64	64	64	64	64	64	64	63	62	61	56	33	28	28	28	28	23	23	23	23	23	23	23	23	23	23	23	23	23	14	10	12	23	28	42	33	23	23	23	23	23	51	36	45	41	41	41	41	41	41	41	41	46	23	23	23	51	32	32	32	52	28	28	28	28	23	14	10	12	23	23	28	28	28	31	54	61	62	63	64	64	64	64	64	64	64	64	64	64	64	64
64	64	64	64	64	64	64	64	64	64	64	64	63	62	61	56	33	28	28	28	28	28	28	28	28	28	28	23	23	23	23	23	28	23	14	10	12	23	28	42	33	23	23	23	23	23	31	45	46	28	28	28	28	28	28	23	23	23	23	23	51	36	40	40	40	37	52	28	28	23	23	14	10	12	23	23	23	28	28	31	54	61	62	63	64	64	64	64	64	64	64	64	64	64	64	64
64	64	64	64	64	64	64	64	64	64	64	64	63	62	61	56	37	32	32	32	32	32	32	32	32	32	32	32	32	52	23	23	23	23	14	10	12	23	28	42	33	23	23	23	23	23	31	39	28	28	28	28	23	23	23	23	23	23	23	51	36	45	55	55	55	47	37	52	28	23	23	14	10	12	23	23	23	28	28	31	54	61	62	63	64	64	64	64	64	64	64	64	64	64	64	64
64	64	64	64	64	64	64	64	64	64	64	64	63	62	61	60	47	40	40	40	40	40	40	40	40	40	40	40	40	37	52	28	23	23	14	10	12	23	28	42	33	23	23	23	23	23	31	39	28	28	23	23	23	23	23	23	23	23	23	31	45	59	61	61	61	60	47	33	28	23	23	14	10	12	23	23	23	23	28	31	54	61	62	63	64	64	64	64	64	64	64	64	64	64	64	64
64	64	64	64	64	64	64	64	64	64	64	64	64	63	62	61	60	55	55	55	55	55	55	55	55	55	55	55	55	47	37	52	23	23	14	10	12	23	28	42	33	23	23	23	23	23	31	39	28	23	23	23	23	23	28	28	28	28	28	31	54	61	62	62	62	61	56	33	28	23	23	14	10	12	23	23	23	23	28	31	54	61	62	63	64	64	64	64	64	64	64	64	64	64	64	64
